1478191030.745845,0545,8,d8,00,00,83,00,00,00,00,R
1478191030.747787,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.750899,0002,8,00,00,00,00,00,03,0f,65,R
1478191030.751081,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.751794,0130,8,0f,80,00,ff,10,80,0f,3a,R
1478191030.752031,0131,8,29,80,00,00,3e,7f,0f,58,R
1478191030.752270,0140,8,00,00,00,00,18,24,2f,7a,R
1478191030.753293,043f,8,00,40,60,ff,70,a8,08,00,R
1478191030.753523,0370,8,00,20,00,00,00,00,00,00,R
1478191030.753767,0440,8,ff,00,00,00,ff,a8,08,00,R
1478191030.753997,0350,8,05,20,a4,68,73,00,00,9a,R
1478191030.754701,0316,8,05,22,68,09,22,20,00,75,R
1478191030.754940,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.755166,0260,8,19,22,22,30,ff,8f,70,2d,R
1478191030.755402,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.755638,0329,8,0c,b7,7e,14,11,20,00,14,R
1478191030.755879,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.756122,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.757572,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.760895,0430,8,00,00,00,00,00,00,00,00,R
1478191030.761097,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.761344,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.761584,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.761828,0002,8,00,00,00,00,00,03,00,de,R
1478191030.762811,0130,8,18,80,00,ff,ff,7f,00,e1,R
1478191030.763046,0131,8,20,80,00,00,41,7f,00,a2,R
1478191030.763289,0140,8,00,00,00,00,1a,00,20,9a,R
1478191030.763539,0370,8,00,20,00,00,00,00,00,00,R
1478191030.763777,043f,8,00,40,60,ff,70,a7,08,00,R
1478191030.764013,0350,8,05,20,b4,68,73,00,00,8a,R
1478191030.764257,0440,8,ff,00,00,00,ff,a7,08,00,R
1478191030.764505,0690,8,00,00,01,00,a0,02,00,00,R
1478191030.764745,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.764976,0260,8,19,22,22,30,ff,8f,70,3e,R
1478191030.765211,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.765443,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.765680,0329,8,0c,b7,7e,14,11,20,00,14,R
1478191030.765920,0545,8,d8,57,00,86,00,00,00,00,R
1478191030.767559,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.767693,05f0,2,01,00,R
1478191030.770834,0002,8,00,00,00,00,00,04,01,3a,R
1478191030.771070,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.771802,0130,8,1a,80,00,ff,14,80,01,17,R
1478191030.772038,0131,8,09,80,00,00,44,7f,01,d6,R
1478191030.772280,0140,8,00,00,00,00,02,20,21,e6,R
1478191030.773271,043f,8,00,40,60,ff,70,a3,08,00,R
1478191030.773521,0370,8,00,20,00,00,00,00,00,00,R
1478191030.773761,0440,8,ff,00,00,00,ff,a3,08,00,R
1478191030.773999,0350,8,05,20,c4,68,73,00,00,fa,R
1478191030.774541,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.774772,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.775002,0260,8,19,22,22,30,ff,8f,70,0b,R
1478191030.775241,02a0,8,00,00,83,1d,96,02,bd,00,R
1478191030.775477,0329,8,0c,b7,7e,14,11,20,00,14,R
1478191030.775720,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.775966,0545,8,d8,00,00,86,00,00,00,00,R
1478191030.777572,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.780913,0430,8,00,00,00,00,00,00,00,00,R
1478191030.781106,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.781334,00a0,8,5d,81,6c,09,00,1f,02,00,R
1478191030.781578,00a1,8,80,83,00,00,24,00,00,00,R
1478191030.781823,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.782062,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.782308,0002,8,00,00,00,00,00,04,02,1d,R
1478191030.782797,0130,8,1a,80,00,ff,39,80,02,85,R
1478191030.783037,0131,8,00,80,00,00,37,7f,02,ba,R
1478191030.783284,0140,8,00,00,00,00,04,20,22,c4,R
1478191030.783534,0370,8,00,20,00,00,00,00,00,00,R
1478191030.783772,043f,8,00,40,60,ff,70,a3,08,00,R
1478191030.784011,0440,8,ff,00,00,00,ff,a3,08,00,R
1478191030.784273,0350,8,05,20,d4,68,73,00,00,ea,R
1478191030.784629,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.784870,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.785101,0260,8,19,22,22,30,ff,8f,70,1c,R
1478191030.785341,02a0,8,20,00,83,1d,96,02,bd,00,R
1478191030.785577,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.785818,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.787569,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.790878,0002,8,00,00,00,00,00,04,03,00,R
1478191030.791073,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.791802,0130,8,18,80,00,ff,3d,80,03,24,R
1478191030.792038,0131,8,f7,7f,00,00,25,7f,03,92,R
1478191030.792286,0140,8,00,00,00,00,06,20,23,da,R
1478191030.793311,043f,8,00,40,60,ff,70,a5,08,00,R
1478191030.793528,0370,8,00,20,00,00,00,00,00,00,R
1478191030.793772,0440,8,ff,00,00,00,ff,a5,08,00,R
1478191030.794006,0350,8,05,20,e4,68,72,00,00,db,R
1478191030.794662,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.794897,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.795128,0260,8,19,22,22,30,ff,8f,70,2d,R
1478191030.795363,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.795599,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.795841,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.796088,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.797546,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.800920,0430,8,00,00,00,00,00,00,00,00,R
1478191030.801128,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.801377,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.801612,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.801858,0002,8,00,00,00,00,00,04,04,53,R
1478191030.802806,0130,8,11,80,00,ff,2d,80,04,e0,R
1478191030.803039,0131,8,e5,7f,00,00,1c,7f,04,69,R
1478191030.803283,0140,8,00,00,00,00,08,20,24,80,R
1478191030.803541,0370,8,00,20,00,00,00,00,00,00,R
1478191030.803771,043f,8,00,40,60,ff,70,a7,08,00,R
1478191030.804010,0350,8,05,20,f4,68,72,00,00,cb,R
1478191030.804272,0440,8,ff,00,00,00,ff,a7,08,00,R
1478191030.804554,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.804789,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.805018,0260,8,19,22,22,30,ff,8f,70,3e,R
1478191030.805254,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.805489,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.805731,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.807541,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.810900,0002,8,00,00,00,00,00,04,05,4e,R
1478191030.811104,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.811800,0130,8,0a,80,00,ff,2c,80,05,fe,R
1478191030.812035,0131,8,e0,7f,00,00,1f,7f,05,cc,R
1478191030.812278,0140,8,00,00,00,00,0a,00,25,eb,R
1478191030.813310,043f,8,00,40,60,ff,70,a6,08,00,R
1478191030.813558,0370,8,00,20,00,00,00,00,00,00,R
1478191030.813798,0440,8,ff,00,00,00,ff,a6,08,00,R
1478191030.814035,0350,8,05,20,04,68,73,00,00,3a,R
1478191030.814799,0316,8,05,22,68,09,22,20,00,75,R
1478191030.815033,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.815272,0260,8,19,22,22,30,ff,8f,70,0b,R
1478191030.815506,02a0,8,00,00,83,1d,96,02,bd,00,R
1478191030.815742,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.815982,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.816221,0545,8,d8,56,00,85,00,00,00,00,R
1478191030.817518,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.817645,05f0,2,01,00,R
1478191030.820908,0430,8,00,00,00,00,00,00,00,00,R
1478191030.821137,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.821376,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.821616,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.821860,0002,8,00,00,00,00,00,05,06,25,R
1478191030.822818,0130,8,06,80,00,ff,3c,80,06,7a,R
1478191030.823038,0131,8,ee,7f,00,00,2e,7f,06,4d,R
1478191030.823279,0140,8,00,00,00,00,02,21,26,f9,R
1478191030.823518,043f,8,00,40,60,ff,70,a4,08,00,R
1478191030.823769,0370,8,00,20,00,00,00,00,00,00,R
1478191030.824008,0350,8,05,20,14,68,73,00,00,2a,R
1478191030.824255,0440,8,ff,00,00,00,ff,a4,08,00,R
1478191030.824577,0316,8,05,22,68,09,22,20,00,75,R
1478191030.824816,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.825047,0260,8,19,22,22,30,ff,8f,72,1a,R
1478191030.825282,02a0,8,20,00,83,1d,96,02,bd,00,R
1478191030.825519,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.825766,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.827578,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.830897,0002,8,00,00,00,00,00,05,07,38,R
1478191030.831102,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.831810,0130,8,05,80,00,ff,47,80,07,48,R
1478191030.832030,0131,8,fb,7f,00,00,3d,7f,07,49,R
1478191030.832270,0140,8,00,00,00,00,04,25,27,cc,R
1478191030.833310,043f,8,00,40,60,ff,70,a6,08,00,R
1478191030.833559,0370,8,00,20,00,00,00,00,00,00,R
1478191030.833800,0440,8,ff,00,00,00,ff,a6,08,00,R
1478191030.834036,0350,8,05,20,24,68,73,00,00,1a,R
1478191030.834607,0316,8,05,22,68,09,22,20,00,75,R
1478191030.834844,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.835073,0260,8,19,22,22,30,ff,8f,72,2b,R
1478191030.835308,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.835543,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.835786,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.836033,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.837527,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.840919,0430,8,00,00,00,00,00,00,00,00,R
1478191030.841118,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.841364,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.841605,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.841852,0002,8,00,00,00,00,00,05,08,83,R
1478191030.842819,0130,8,07,80,00,ff,35,80,08,02,R
1478191030.843039,0131,8,09,80,00,00,3f,7f,08,eb,R
1478191030.843280,0140,8,00,00,00,00,06,27,28,ec,R
1478191030.843531,0370,8,00,20,00,00,00,00,00,00,R
1478191030.843767,043f,8,00,40,60,ff,70,a7,08,00,R
1478191030.844002,0350,8,05,20,34,68,72,00,00,0b,R
1478191030.844256,0440,8,ff,00,00,00,ff,a7,08,00,R
1478191030.844491,0316,8,05,22,68,09,22,20,00,75,R
1478191030.844735,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.844961,0260,8,19,22,22,30,ff,8f,72,3c,R
1478191030.845195,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.845432,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.845677,0545,8,d8,00,00,83,00,00,00,00,R
1478191030.847504,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.850891,0002,8,00,00,00,00,00,05,09,9e,R
1478191030.851088,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.851806,0130,8,0a,80,00,ff,16,80,09,45,R
1478191030.852040,0131,8,0e,80,00,00,39,7f,09,7d,R
1478191030.852282,0140,8,00,00,00,00,08,20,29,01,R
1478191030.853277,043f,8,00,40,60,ff,70,a8,08,00,R
1478191030.853532,0370,8,00,20,00,00,00,00,00,00,R
1478191030.853774,0440,8,ff,00,00,00,ff,a8,08,00,R
1478191030.854013,0350,8,05,20,44,68,72,00,00,7b,R
1478191030.854509,0316,8,05,22,68,09,22,20,00,75,R
1478191030.854749,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.854979,0260,8,19,22,22,30,ff,8f,72,09,R
1478191030.855218,02a0,8,00,00,83,1d,96,02,bd,00,R
1478191030.855454,0329,8,40,b7,7e,14,11,20,00,14,R
1478191030.855697,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.855939,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.857479,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.860892,0430,8,00,00,00,00,00,00,00,00,R
1478191030.861104,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.861348,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.861585,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.861829,0002,8,00,00,00,00,00,05,0a,b9,R
1478191030.862806,0130,8,0e,80,00,ff,09,80,0a,95,R
1478191030.863036,0131,8,0e,80,00,00,33,7f,0a,55,R
1478191030.863276,0140,8,00,00,00,00,0a,00,2a,50,R
1478191030.863527,0370,8,00,20,00,00,00,00,00,00,R
1478191030.863769,043f,8,00,40,60,ff,70,a6,08,00,R
1478191030.864001,0350,8,05,20,54,68,73,00,00,6a,R
1478191030.864263,0440,8,ff,00,00,00,ff,a6,08,00,R
1478191030.864496,0690,8,00,00,01,00,a0,02,00,00,R
1478191030.864742,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.864969,0260,8,19,22,22,30,ff,8f,72,1a,R
1478191030.865204,02a0,8,20,00,83,1d,96,02,bd,00,R
1478191030.865433,0316,8,05,22,70,09,22,20,00,75,R
1478191030.865666,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.865904,0545,8,d8,56,00,85,00,00,00,00,R
1478191030.867483,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.867633,05f0,2,01,00,R
1478191030.870862,0002,8,00,00,00,00,00,06,0b,70,R
1478191030.871078,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.871801,0130,8,0f,80,00,ff,20,80,0b,66,R
1478191030.872039,0131,8,05,80,00,00,36,7f,0b,f4,R
1478191030.872279,0140,8,00,00,00,00,02,20,2b,34,R
1478191030.873283,043f,8,00,40,60,ff,70,a3,08,00,R
1478191030.873525,0370,8,00,20,00,00,00,00,00,00,R
1478191030.873764,0440,8,ff,00,00,00,ff,a3,08,00,R
1478191030.873997,0350,8,05,20,64,68,73,00,00,5a,R
1478191030.874561,0316,8,05,22,70,09,22,20,00,75,R
1478191030.874798,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.875026,0260,8,19,22,22,30,ff,8f,71,2c,R
1478191030.875261,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.875494,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.875746,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.875986,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.877485,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.880914,0430,8,00,00,00,00,00,00,00,00,R
1478191030.881099,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.881349,00a0,8,5d,81,70,09,00,1f,02,00,R
1478191030.881586,00a1,8,80,83,00,00,24,00,00,00,R
1478191030.881833,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.882068,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.882314,0002,8,00,00,00,00,00,06,0c,23,R
1478191030.882797,0130,8,11,80,00,ff,3a,80,0c,9a,R
1478191030.883034,0131,8,05,80,00,00,34,7f,0c,a4,R
1478191030.883275,0140,8,00,00,00,00,04,29,2c,74,R
1478191030.883526,0370,8,00,20,00,00,00,00,00,00,R
1478191030.883764,043f,8,00,40,60,ff,70,a3,08,00,R
1478191030.883999,0350,8,05,20,74,68,73,00,00,4a,R
1478191030.884250,0440,8,ff,00,00,00,ff,a3,08,00,R
1478191030.884470,0316,8,05,22,70,09,22,20,00,75,R
1478191030.884712,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.884940,0260,8,19,22,22,30,ff,8f,71,3d,R
1478191030.885174,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.885406,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.885649,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.887457,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.890854,0002,8,00,00,00,00,00,06,0d,3e,R
1478191030.891071,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.891796,0130,8,16,80,00,ff,30,80,0d,06,R
1478191030.892034,0131,8,12,80,00,00,27,7f,0d,1a,R
1478191030.892277,0140,8,00,00,00,00,06,32,2d,50,R
1478191030.893293,043f,8,00,40,60,ff,70,a5,08,00,R
1478191030.893534,0370,8,00,20,00,00,00,00,00,00,R
1478191030.893778,0440,8,ff,00,00,00,ff,a5,08,00,R
1478191030.894012,0350,8,05,20,84,68,73,00,00,ba,R
1478191030.894427,0316,8,05,22,70,09,22,20,00,75,R
1478191030.894667,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.894896,0260,8,19,22,22,30,ff,8f,71,0a,R
1478191030.895135,02a0,8,00,00,83,1d,96,02,bd,00,R
1478191030.895367,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.895609,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.895851,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.897652,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.900925,0430,8,00,00,00,00,00,00,00,00,R
1478191030.901122,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.901371,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.901606,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.901852,0002,8,00,00,00,00,00,06,0e,19,R
1478191030.902801,0130,8,1b,80,00,ff,14,80,0e,f1,R
1478191030.903038,0131,8,12,80,00,00,18,7f,0e,93,R
1478191030.903277,0140,8,00,00,00,00,08,21,2e,1e,R
1478191030.903531,0370,8,00,20,00,00,00,00,00,00,R
1478191030.903779,043f,8,00,40,60,ff,70,a8,08,00,R
1478191030.904011,0350,8,05,20,94,68,73,00,00,aa,R
1478191030.904256,0440,8,ff,00,00,00,ff,a8,08,00,R
1478191030.904534,0316,8,05,22,70,09,22,20,00,75,R
1478191030.904776,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.905005,0260,8,19,22,22,30,ff,8f,71,1b,R
1478191030.905243,02a0,8,20,00,83,1d,96,02,bd,00,R
1478191030.905474,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.905720,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.907635,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.910886,0002,8,00,00,00,00,00,06,0f,04,R
1478191030.911099,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.911805,0130,8,1a,80,00,ff,0c,80,0f,a5,R
1478191030.912040,0131,8,fb,7f,00,00,1c,7f,0f,1e,R
1478191030.912282,0140,8,00,00,00,00,0a,22,2f,d4,R
1478191030.913264,043f,8,00,40,60,ff,70,aa,08,00,R
1478191030.913513,0370,8,00,20,00,00,00,00,00,00,R
1478191030.913755,0440,8,ff,00,00,00,ff,aa,08,00,R
1478191030.913989,0350,8,05,20,a4,68,73,00,00,9a,R
1478191030.914596,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.914840,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.915067,0260,8,19,22,22,30,ff,8f,71,2c,R
1478191030.915306,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.915536,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.915781,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.916017,0545,8,d8,56,00,85,00,00,00,00,R
1478191030.917624,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.917747,05f0,2,01,00,R
1478191030.920901,0430,8,00,00,00,00,00,00,00,00,R
1478191030.921123,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.921369,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.921608,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.921862,0002,8,00,00,00,00,00,06,00,bf,R
1478191030.922830,0130,8,11,80,00,ff,20,80,00,11,R
1478191030.923052,0131,8,e0,7f,00,00,34,7f,00,15,R
1478191030.923290,0140,8,00,00,00,00,0c,32,20,de,R
1478191030.923541,0370,8,00,20,00,00,00,00,00,00,R
1478191030.923775,043f,8,00,40,60,ff,70,aa,08,00,R
1478191030.924009,0350,8,05,20,b4,68,73,00,00,8a,R
1478191030.924257,0440,8,ff,00,00,00,ff,aa,08,00,R
1478191030.924485,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.924728,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.924955,0260,8,19,22,22,30,ff,8f,72,3c,R
1478191030.925188,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.925421,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.925664,0545,8,d8,00,00,86,00,00,00,00,R
1478191030.927622,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.930876,0002,8,00,00,00,00,00,06,01,a2,R
1478191030.931102,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.931803,0130,8,0e,80,00,ff,30,80,01,f1,R
1478191030.932038,0131,8,ee,7f,00,00,41,7f,01,c8,R
1478191030.932271,0140,8,00,00,00,00,0e,22,21,74,R
1478191030.933290,043f,8,00,40,60,ff,70,a8,08,00,R
1478191030.933531,0370,8,00,20,00,00,00,00,00,00,R
1478191030.933767,0440,8,ff,00,00,00,ff,a8,08,00,R
1478191030.934000,0350,8,05,20,c4,68,73,00,00,fa,R
1478191030.934430,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.934654,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.934877,0260,8,19,22,22,30,ff,8f,72,09,R
1478191030.935106,02a0,8,00,00,83,1d,96,02,bd,00,R
1478191030.935334,0329,8,87,b7,7e,14,11,20,00,14,R
1478191030.935575,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.935815,0545,8,d8,00,00,85,00,00,00,00,R
1478191030.937630,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.940891,0430,8,00,00,00,00,00,00,00,00,R
1478191030.941100,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.941348,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.941585,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.941831,0002,8,00,00,00,00,00,06,02,85,R
1478191030.942802,0130,8,0b,80,00,ff,2a,80,02,f5,R
1478191030.943032,0131,8,fb,7f,00,00,33,7f,02,29,R
1478191030.943282,0140,8,00,00,00,00,10,29,22,cc,R
1478191030.943527,0370,8,00,20,00,00,00,00,00,00,R
1478191030.943767,043f,8,00,40,60,ff,70,a8,08,00,R
1478191030.944001,0350,8,05,20,d4,68,73,00,00,ea,R
1478191030.944274,0440,8,ff,00,00,00,ff,a8,08,00,R
1478191030.944477,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.944720,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.944950,0260,8,19,22,22,30,ff,8f,72,1a,R
1478191030.945187,02a0,8,20,00,83,1d,96,02,bd,00,R
1478191030.945419,0329,8,dc,b7,7e,14,11,20,00,14,R
1478191030.945661,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.947413,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.950902,0002,8,00,00,00,00,00,06,03,98,R
1478191030.951077,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.951796,0130,8,09,80,00,ff,1c,80,03,7f,R
1478191030.952032,0131,8,f7,7f,00,00,1e,7f,03,3a,R
1478191030.952274,0140,8,00,00,00,00,12,00,23,b1,R
1478191030.953266,043f,8,00,40,60,ff,70,aa,08,00,R
1478191030.953515,0370,8,00,20,00,00,00,00,00,00,R
1478191030.953756,0440,8,ff,00,00,00,ff,aa,08,00,R
1478191030.954000,0350,8,05,20,e4,68,73,00,00,da,R
1478191030.954547,0316,8,05,22,6c,09,22,20,00,75,R
1478191030.954783,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.955011,0260,8,19,22,22,30,ff,8f,72,2b,R
1478191030.955248,02a0,8,40,00,83,1d,96,02,bd,00,R
1478191030.955479,0329,8,dc,b7,7e,14,11,20,00,14,R
1478191030.955723,04f0,8,00,00,00,80,00,67,d1,13,R
1478191030.955964,0545,8,d8,00,00,84,00,00,00,00,R
1478191030.957381,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.960884,0430,8,00,00,00,00,00,00,00,00,R
1478191030.961096,04b1,8,00,00,00,00,00,00,00,00,R
1478191030.961344,01f1,8,08,00,00,00,00,00,00,00,R
1478191030.961580,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.961826,0002,8,00,00,00,00,00,07,04,87,R
1478191030.962804,0130,8,08,80,00,ff,20,80,04,53,R
1478191030.963043,0131,8,fb,7f,00,00,17,7f,04,51,R
1478191030.963288,0140,8,00,00,00,00,02,20,24,8f,R
1478191030.963539,0370,8,00,20,00,00,00,00,00,00,R
1478191030.963779,043f,8,00,40,60,ff,70,aa,08,00,R
1478191030.964019,0350,8,05,20,f4,68,73,00,00,ca,R
1478191030.964261,0440,8,ff,00,00,00,ff,aa,08,00,R
1478191030.964493,02a0,8,60,00,83,1d,96,02,bd,00,R
1478191030.964733,018f,8,fe,3b,00,00,00,3c,00,00,R
1478191030.964961,0260,8,19,22,22,30,ff,8f,72,3c,R
1478191030.965206,0316,8,05,22,70,09,22,20,00,75,R
1478191030.965432,0329,8,dc,b7,7e,14,11,20,00,14,R
1478191030.965669,0545,8,d8,56,00,85,00,00,00,00,R
1478191030.965913,0690,8,00,00,01,00,a0,02,00,00,R
1478191030.966732,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.967379,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.967681,05f0,2,01,00,R
1478191030.967906,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.968998,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.970118,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.970854,0002,8,00,00,00,00,00,07,05,9a,R
1478191030.971094,0153,8,00,21,10,ff,00,ff,00,00,R
1478191030.971316,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.971801,0130,8,07,80,00,ff,35,80,05,83,R
1478191030.972041,0131,8,fb,7f,00,00,1f,7f,05,40,R
1478191030.972286,0140,8,00,00,00,00,04,00,25,e2,R
1478191030.972511,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.973222,043f,8,00,40,60,ff,70,aa,08,00,R
1478191030.976870,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.977387,02c0,8,15,00,00,00,00,00,00,00,R
1478191030.978020,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.979173,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.980289,0316,8,45,29,24,ff,29,24,00,ff,T
1478191030.980861,0430,8,00,00,00,00,00,00,00,00,R
1478191030.981109,04b1,8,00,00,00,00,00,00,00,00,R
