1478195722.646312,02b0,5,ff,7f,00,05,e3,R
1478195722.648450,0002,8,00,00,00,00,00,09,01,01,R
1478195722.648667,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.649294,0350,8,05,20,b4,68,78,00,00,81,R
1478195722.649529,0130,8,08,80,00,ff,0d,80,01,8f,R
1478195722.649766,0131,8,e9,7f,00,00,66,7f,01,fc,R
1478195722.650005,0140,8,00,00,00,00,14,22,21,63,R
1478195722.650255,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.650506,0370,8,00,20,00,00,00,00,00,00,R
1478195722.650748,043f,8,10,40,60,ff,7d,91,09,00,R
1478195722.650987,0440,8,ff,00,00,00,ff,91,09,00,R
1478195722.651916,04f0,8,00,00,00,80,00,67,d1,13,R
1478195722.652250,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.652488,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.652722,0260,8,18,21,21,30,08,8f,71,27,R
1478195722.652957,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195722.653194,0329,8,86,b8,7f,14,11,20,00,14,R
1478195722.653427,0545,8,d8,54,00,8c,00,00,00,00,R
1478195722.656330,02b0,5,ff,7f,00,05,94,R
1478195722.658486,0430,8,00,00,00,00,00,00,00,00,R
1478195722.658671,04b1,8,29,27,27,23,00,00,00,9a,R
1478195722.658916,01f1,8,08,00,00,00,00,00,00,00,R
1478195722.659154,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.659405,0002,8,00,00,00,00,00,09,02,26,R
1478195722.659640,0350,8,05,20,c4,68,78,00,00,f1,R
1478195722.659887,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.660134,0370,8,00,20,00,00,00,00,00,00,R
1478195722.660377,043f,8,10,40,60,ff,7d,91,09,00,R
1478195722.660616,0130,8,01,80,00,ff,09,80,02,21,R
1478195722.660852,0131,8,e9,7f,00,00,63,7f,02,52,R
1478195722.661097,0140,8,00,00,00,00,16,22,22,47,R
1478195722.661330,0440,8,ff,00,00,00,ff,91,09,00,R
1478195722.662083,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.662320,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.662551,0260,8,18,21,22,30,08,8f,72,36,R
1478195722.662788,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195722.663021,0329,8,86,b8,7f,14,11,20,00,14,R
1478195722.663261,0545,8,d8,00,00,8a,00,00,00,00,R
1478195722.666331,02b0,5,ff,7f,00,05,85,R
1478195722.668446,0002,8,00,00,00,00,00,09,03,3b,R
1478195722.668662,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.669333,0350,8,05,20,d4,68,78,00,00,e1,R
1478195722.669571,0130,8,01,80,00,ff,18,80,03,ab,R
1478195722.669811,0131,8,00,80,00,00,4f,7f,03,e3,R
1478195722.670051,0140,8,00,00,00,00,18,27,23,32,R
1478195722.670301,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.670552,0370,8,00,20,00,00,00,00,00,00,R
1478195722.670829,043f,8,10,40,60,ff,7d,93,09,00,R
1478195722.671028,0440,8,ff,00,00,00,ff,93,09,00,R
1478195722.671993,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.672234,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.672466,0260,8,18,21,22,30,08,8f,72,03,R
1478195722.672700,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195722.672932,0329,8,86,b8,7f,14,11,20,00,14,R
1478195722.673174,04f0,8,00,00,00,80,00,67,d1,13,R
1478195722.673414,0545,8,d8,00,00,8a,00,00,00,00,R
1478195722.676308,02b0,5,ff,7f,00,05,b6,R
1478195722.678453,0430,8,00,00,00,00,00,00,00,00,R
1478195722.678683,04b1,8,29,27,27,23,00,00,00,9a,R
1478195722.678931,01f1,8,08,00,00,00,00,00,00,00,R
1478195722.679169,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.679417,0002,8,00,00,00,00,00,09,04,68,R
1478195722.679651,0350,8,05,20,e4,68,78,00,00,d1,R
1478195722.679901,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.680152,0370,8,00,20,00,00,00,00,00,00,R
1478195722.680389,043f,8,10,40,60,ff,7d,93,09,00,R
1478195722.680634,0130,8,09,80,00,ff,28,80,04,02,R
1478195722.680877,0131,8,20,80,00,00,36,7f,04,14,R
1478195722.681119,0140,8,00,00,00,00,1a,00,24,ee,R
1478195722.681358,0440,8,ff,00,00,00,ff,93,09,00,R
1478195722.682056,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.682289,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.682521,0260,8,18,21,21,30,08,8f,71,16,R
1478195722.682758,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195722.682991,0329,8,86,b8,7f,14,11,20,00,14,R
1478195722.683229,0545,8,d8,00,00,8a,00,00,00,00,R
1478195722.686358,02b0,5,ff,7f,00,05,a7,R
1478195722.688475,0002,8,00,00,00,00,00,0a,05,a1,R
1478195722.688682,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.689339,0350,8,05,20,f4,68,78,00,00,c1,R
1478195722.689571,0130,8,0e,80,00,ff,1f,80,05,33,R
1478195722.689810,0131,8,17,80,00,00,2c,7f,05,46,R
1478195722.690050,0140,8,00,00,00,00,02,20,25,92,R
1478195722.690300,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.690551,0370,8,00,20,00,00,00,00,00,00,R
1478195722.690825,043f,8,10,40,60,ff,7d,92,09,00,R
1478195722.691034,0440,8,ff,00,00,00,ff,92,09,00,R
1478195722.692065,04f0,8,00,00,00,80,00,67,d1,13,R
1478195722.692305,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.692543,0260,8,18,21,21,30,08,8f,71,27,R
1478195722.692776,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195722.693006,0316,8,05,21,30,0a,21,1e,00,6f,R
1478195722.693237,0329,8,86,b8,7f,14,11,20,00,14,R
1478195722.693474,0545,8,d8,54,00,8b,00,00,00,00,R
1478195722.694283,05f0,2,00,00,R
1478195722.696333,02b0,5,ff,7f,00,05,58,R
1478195722.698435,0430,8,00,00,00,00,00,00,00,00,R
1478195722.698652,04b1,8,29,27,27,23,00,00,00,9a,R
1478195722.698899,01f1,8,08,00,00,00,00,00,00,00,R
1478195722.699138,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.699383,0002,8,00,00,00,00,00,0a,06,86,R
1478195722.699621,0350,8,05,20,04,68,78,00,00,31,R
1478195722.699871,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.700121,0370,8,00,20,00,00,00,00,00,00,R
1478195722.700363,043f,8,10,40,60,ff,7d,91,09,00,R
1478195722.700607,0130,8,10,80,00,ff,fe,7f,06,f2,R
1478195722.700850,0131,8,09,80,00,00,33,7f,06,47,R
1478195722.701092,0140,8,00,00,00,00,04,00,26,c5,R
1478195722.701331,0440,8,ff,00,00,00,ff,91,09,00,R
1478195722.706351,02b0,5,ff,7f,00,05,49,R
1478195722.709504,0130,8,12,80,00,ff,f5,7f,07,d5,R
1478195722.716333,02b0,5,ff,7f,00,05,7a,R
1478195722.720604,0130,8,15,80,00,ff,0c,80,08,aa,R
1478195722.741321,0440,8,ff,00,00,00,ff,93,09,00,R
1478195722.748432,0002,8,00,00,00,00,00,00,0b,c5,R
1478195722.752625,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195722.758421,0430,8,00,00,00,00,00,00,00,00,R
1478195722.766397,02b0,5,ff,7f,00,05,2f,R
1478195722.769240,0350,8,05,20,74,68,78,00,00,41,R
1478195722.775132,00df,8,8c,ab,f2,26,7a,29,1a,0c,T
1478195722.775957,06ea,8,25,10,9c,ed,5b,16,2c,18,T
1478195722.780092,02fd,8,3f,bd,68,f3,c3,4f,28,d4,T
1478195722.786393,02b0,5,ff,7f,00,05,c1,R
1478195722.790943,0370,8,00,20,00,00,00,00,00,00,R
1478195722.796402,02b0,5,ff,7f,00,05,f2,R
1478195722.798453,0430,8,00,00,00,00,00,00,00,00,R
1478195722.798683,04b1,8,29,27,27,23,00,00,00,9a,R
1478195722.798931,01f1,8,08,00,00,00,00,00,00,00,R
1478195722.799149,012d,8,35,45,99,cf,09,80,c7,77,T
1478195722.799394,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.799647,0002,8,00,00,00,00,00,00,00,0a,R
1478195722.799897,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.800121,033a,8,1c,04,86,90,7f,08,7e,c9,T
1478195722.800363,0350,8,05,20,a4,68,78,00,00,91,R
1478195722.800607,0130,8,0b,80,00,ff,fc,7f,00,33,R
1478195722.800860,0131,8,09,80,00,00,3b,7f,00,05,R
1478195722.804244,039f,8,0e,2c,1c,49,e7,58,f6,6d,T
1478195722.809752,0131,8,fb,7f,00,00,36,7f,01,87,R
1478195722.815405,07e3,8,7e,67,f3,ce,18,db,45,23,T
1478195722.820601,0130,8,08,80,00,ff,02,80,02,2e,R
1478195722.825880,0491,8,57,b5,20,cc,ad,83,d4,ef,T
1478195722.831441,0522,8,04,72,b8,73,8c,bc,1a,79,T
1478195722.831741,02fd,8,02,fd,0b,1b,94,54,94,54,T
1478195722.837359,078d,8,e2,de,65,c0,d6,23,41,cb,T
1478195722.842374,0260,8,18,21,21,30,08,8f,6f,17,R
1478195722.848024,0330,8,0c,ec,a4,b6,c0,5a,32,23,T
1478195722.853250,0329,8,0c,b8,7f,14,11,20,00,14,R
1478195722.853469,0494,8,de,49,93,66,cf,6a,0d,4c,T
1478195722.853719,04f0,8,00,00,00,80,00,67,d1,13,R
1478195722.853960,0545,8,d8,00,00,8a,00,00,00,00,R
1478195722.856445,02b0,5,ff,7f,00,05,58,R
1478195722.858414,0430,8,00,00,00,00,00,00,00,00,R
1478195722.858652,04b1,8,29,27,27,23,00,00,00,9a,R
1478195722.858896,01f1,8,08,00,00,00,00,00,00,00,R
1478195722.859133,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.859383,0002,8,00,00,00,00,00,01,06,08,R
1478195722.859629,0350,8,05,20,04,68,78,00,00,31,R
1478195722.859871,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.860124,0370,8,00,20,00,00,00,00,00,00,R
1478195722.860361,043f,8,10,40,60,ff,7d,8e,09,00,R
1478195722.860602,0130,8,08,80,00,ff,16,80,06,44,R
1478195722.860864,0131,8,09,80,00,00,46,7f,06,86,R
1478195722.861081,0140,8,00,00,00,00,08,25,26,db,R
1478195722.861325,0440,8,ff,00,00,00,ff,8e,09,00,R
1478195722.861534,07b3,8,a6,22,29,93,2a,dc,8e,35,T
1478195722.861909,0316,8,05,21,30,0a,21,1e,00,6f,R
1478195722.862150,018f,8,fe,57,00,00,00,41,00,00,R
1478195722.862382,0260,8,18,21,21,30,08,8f,6f,39,R
1478195722.862620,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195722.862843,02dc,8,0f,08,09,72,8c,14,47,49,T
1478195722.863085,0329,8,0c,b8,7f,14,11,20,00,14,R
1478195722.863329,0545,8,d8,00,00,89,00,00,00,00,R
1478195722.863546,0548,8,79,95,d8,ff,b1,d5,d4,e6,T
1478195722.863851,06de,8,b9,f0,97,b3,51,93,fa,dc,T
1478195722.864151,0384,8,f3,e0,6d,2f,64,57,a0,87,T
1478195722.864457,0424,8,50,e1,03,e5,77,06,af,92,T
1478195722.864763,0600,8,9f,f6,2b,44,18,d0,d3,ee,T
1478195722.865653,028f,8,94,b7,65,d4,24,e4,58,c0,T
1478195722.870452,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.876099,074d,8,44,33,52,10,50,55,30,d4,T
1478195722.881299,043f,8,10,40,60,ff,7d,92,09,00,R
1478195722.886838,0473,8,94,d9,3e,20,c9,1a,17,2c,T
1478195722.892039,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.897710,0473,8,f5,56,13,05,d9,de,ef,0a,T
1478195722.902812,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195722.908404,0002,8,00,00,00,00,00,01,0b,89,R
1478195722.913746,0545,8,d8,00,00,8a,00,00,00,00,R
1478195722.919119,024c,8,4f,95,ef,a2,cf,71,ee,41,T
1478195722.919377,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.924457,055b,8,25,6c,02,20,95,84,eb,6a,T
1478195722.924767,0267,8,6f,6e,d4,b1,e1,3f,5e,e6,T
1478195722.925086,0256,8,c8,00,cd,d6,8c,bc,e5,8f,T
1478195722.925404,05e4,8,bf,9e,d9,a1,fc,33,d0,ac,T
1478195722.925722,0202,8,0a,9f,06,3f,e8,18,da,a3,T
1478195722.926104,03a8,8,79,8f,ad,e4,8b,6f,b3,d5,T
1478195722.926490,02b0,5,ff,7f,00,05,2f,R
1478195722.927034,07b9,8,5c,3d,fd,82,22,55,cc,39,T
1478195722.927922,05f5,8,53,48,a7,e3,96,55,7b,8b,T
1478195722.928421,0002,8,00,00,00,00,00,01,0d,c7,R
1478195722.928658,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.928897,0597,8,d9,b8,d3,cd,05,f0,c6,82,T
1478195722.929175,0350,8,05,20,74,68,78,00,00,41,R
1478195722.932512,0260,8,18,22,22,30,08,8f,72,24,R
1478195722.938075,0259,8,cb,2f,23,8d,36,0f,83,c4,T
1478195722.943204,0545,8,d8,00,00,8b,00,00,00,00,R
1478195722.948633,0153,8,00,21,10,ff,00,ff,00,00,R
1478195722.954107,07fc,8,75,d7,2c,1f,4f,f5,e8,21,T
1478195722.959376,0002,8,00,00,00,00,00,03,00,de,R
1478195722.965512,062c,8,f8,cb,d6,15,7f,ea,67,68,T
1478195722.970198,02c0,8,15,00,00,00,00,00,00,00,R
1478195722.976324,001a,8,d4,1d,85,01,3e,01,e9,0b,T
1478195722.981046,0131,8,20,80,00,00,2d,7f,02,c2,R
1478195722.986532,02b0,5,ff,7f,00,05,85,R
1478195722.991785,0316,8,05,22,1c,0a,22,1e,00,6f,R
1478195722.997202,0367,8,bd,0f,f3,a2,8a,b7,6c,59,T
1478195723.002726,0329,8,86,b8,7f,14,11,20,00,14,R
1478195723.002964,0440,8,ff,00,00,00,ff,89,09,00,R
1478195723.003204,0545,8,d8,00,00,8a,00,00,00,00,R
1478195723.003428,055b,8,c1,95,5a,00,7e,63,2c,54,T
1478195723.003759,03ac,8,fb,ec,0f,60,61,06,84,a1,T
1478195723.004074,065a,8,36,ca,28,6a,ef,08,7a,93,T
1478195723.004385,0342,8,6c,5b,d4,dc,d0,11,3e,57,T
1478195723.004741,0396,8,e5,e9,8b,f9,e1,49,d5,93,T
1478195723.005665,0347,8,9a,45,4a,16,cb,49,7d,6f,T
1478195723.006584,0164,8,39,12,e9,a6,09,86,33,39,T
1478195723.006774,02b0,5,ff,7f,00,05,a7,R
1478195723.007481,0648,8,f9,00,aa,89,f4,d6,f4,6a,T
1478195723.008383,000a,8,00,44,59,45,85,ac,c1,43,T
1478195723.008634,0002,8,00,00,00,00,00,03,05,b7,R
1478195723.008872,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.009191,0350,8,05,20,f4,68,78,00,00,c1,R
1478195723.009431,0130,8,0d,80,00,ff,24,80,05,7c,R
1478195723.009665,0131,8,f2,7f,00,00,48,7f,05,3d,R
1478195723.009907,0140,8,00,00,00,00,0c,23,25,4f,R
1478195723.010157,02c0,8,15,00,00,00,00,00,00,00,R
1478195723.010406,0370,8,00,20,00,00,00,00,00,00,R
1478195723.011917,0316,8,05,22,1c,0a,22,1e,00,6f,R
1478195723.012158,018f,8,fe,57,00,00,00,41,00,00,R
1478195723.012390,0260,8,18,22,22,30,08,8f,77,2f,R
1478195723.012626,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195723.014085,043f,8,79,dd,92,ef,50,28,52,91,T
1478195723.014423,00e5,8,11,cd,c9,e1,5f,36,da,40,T
1478195723.018627,0430,8,00,00,00,00,00,00,00,00,R
1478195723.023888,0391,8,4f,bf,e1,54,21,7b,43,51,T
1478195723.029400,0130,8,0a,80,00,ff,0b,80,07,7e,R
1478195723.034619,05dd,8,6d,d7,46,66,6d,73,f3,4c,T
1478195723.040126,0370,8,00,20,00,00,00,00,00,00,R
1478195723.045618,05e6,8,8f,b9,8e,3a,2e,43,bd,e4,T
1478195723.046520,0569,8,90,48,3b,f4,50,de,7a,85,T
1478195723.046700,02b0,5,ff,7f,00,05,6b,R
1478195723.047431,0458,8,07,3e,64,20,82,d5,48,0d,T
1478195723.048321,042e,8,75,b8,c7,cb,bf,d7,db,19,T
1478195723.048564,0002,8,00,00,00,00,00,03,09,2b,R
1478195723.048801,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.049114,0350,8,05,20,34,68,78,00,00,01,R
1478195723.049342,0095,8,8f,9e,6d,ae,05,56,9d,6e,T
1478195723.049578,0130,8,0b,80,00,ff,15,80,09,94,R
1478195723.049817,0131,8,05,80,00,00,2d,7f,09,56,R
1478195723.050061,0140,8,00,00,00,00,14,20,29,13,R
1478195723.050317,02c0,8,15,00,00,00,00,00,00,00,R
1478195723.050535,00f4,8,aa,d4,69,a4,1a,c8,8a,b8,T
1478195723.050785,0370,8,00,20,00,00,00,00,00,00,R
1478195723.051032,043f,8,10,40,60,ff,7d,8b,09,00,R
1478195723.051279,0440,8,ff,00,00,00,ff,8b,09,00,R
1478195723.051506,05cd,8,41,b9,83,b5,c3,0b,3f,84,T
1478195723.051850,0316,8,05,22,2c,0a,22,1e,00,6f,R
1478195723.052081,0260,8,18,22,22,30,08,8f,71,25,R
1478195723.052325,018f,8,fe,57,00,00,00,41,00,00,R
1478195723.052559,02a0,8,44,00,99,1d,97,02,bd,00,R
1478195723.052789,0329,8,dc,b8,7f,14,11,20,00,14,R
1478195723.053031,04f0,8,00,00,00,80,00,67,d1,13,R
1478195723.053273,0545,8,d8,00,00,8a,00,00,00,00,R
1478195723.053511,072d,8,db,fa,65,f9,ff,be,7f,1e,T
1478195723.053828,044b,8,62,85,9c,dc,15,e9,58,90,T
1478195723.054469,055c,8,6f,e7,b5,6b,36,ed,58,74,T
1478195723.057099,0752,8,43,43,da,b4,30,ed,10,4d,T
1478195723.062260,0260,8,18,21,21,30,08,8f,70,39,R
1478195723.068218,00dc,8,db,75,08,ec,b4,ad,ab,65,T
1478195723.073014,04da,8,48,1f,82,0b,ce,94,b1,6a,T
1478195723.073263,04f0,8,00,00,00,80,00,67,d1,13,R
1478195723.078523,0430,8,00,00,00,00,00,00,00,00,R
1478195723.078754,04b1,8,29,27,27,23,00,00,00,9a,R
1478195723.079015,01f1,8,08,00,00,00,00,00,00,00,R
1478195723.079244,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.079482,0002,8,00,00,00,00,00,03,0c,42,R
1478195723.079733,02c0,8,15,00,00,00,00,00,00,00,R
1478195723.079975,0350,8,05,20,64,68,78,00,00,51,R
1478195723.080230,0370,8,00,20,00,00,00,00,00,00,R
1478195723.080462,0130,8,17,80,00,ff,ed,7f,0c,3a,R
1478195723.080704,0131,8,00,80,00,00,46,7f,0c,db,R
1478195723.080948,0140,8,00,00,00,00,1a,00,2c,06,R
1478195723.081191,043f,8,10,40,60,ff,7d,8c,09,00,R
1478195723.081425,0440,8,ff,00,00,00,ff,8c,09,00,R
1478195723.081650,062c,8,01,1d,0f,4d,1b,83,53,3e,T
1478195723.081894,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195723.082141,018f,8,fe,57,00,00,00,41,00,00,R
1478195723.082365,0260,8,18,21,21,30,08,8f,71,16,R
1478195723.082601,02a0,8,24,00,99,1d,97,02,bd,00,R
1478195723.082837,0329,8,dc,b8,7f,14,11,20,00,14,R
1478195723.083082,0545,8,d8,00,00,8b,00,00,00,00,R
1478195723.083294,06c2,8,15,7d,9c,a1,dc,db,b4,54,T
1478195723.083607,0272,8,b6,35,ca,30,bb,ec,88,f0,T
1478195723.083925,06ca,8,81,21,08,5a,66,7c,80,ff,T
1478195723.084241,0127,8,e5,e1,fa,b1,49,6e,24,74,T
1478195723.084551,04bb,8,07,72,e0,58,9b,c5,37,27,T
1478195723.085136,075b,8,ee,19,e3,80,33,a3,d5,77,T
1478195723.086046,076c,8,75,e2,50,98,ef,db,a1,32,T
1478195723.086615,02b0,5,ff,7f,00,05,2f,R
1478195723.086974,0133,8,a4,78,c6,d1,0e,91,47,69,T
1478195723.087842,001c,8,35,8f,6e,c3,d6,74,49,a4,T
1478195723.088394,0002,8,00,00,00,00,00,04,0d,a6,R
1478195723.088625,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.089171,0350,8,05,20,74,68,78,00,00,41,R
1478195723.090862,043f,8,10,40,60,ff,7d,8a,09,00,R
1478195723.096619,02b0,5,ff,7f,00,05,d0,R
1478195723.101789,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195723.107726,019d,8,c9,7e,d0,0f,08,60,43,f0,T
1478195723.112611,0329,8,dc,b8,7f,14,11,20,00,14,R
1478195723.118419,0430,8,00,00,00,00,00,00,00,00,R
1478195723.123444,0316,8,05,21,40,0a,21,1e,00,6f,R
1478195723.128876,056d,8,e2,8d,4b,53,7b,3a,65,f3,T
1478195723.135091,0429,8,67,47,12,4d,a7,81,2e,6a,T
1478195723.139853,02c0,8,15,00,00,00,00,00,00,00,R
1478195723.145938,02b1,8,5a,6f,4a,2c,14,bf,39,ad,T
1478195723.150843,0440,8,ff,00,00,00,ff,96,09,00,R
1478195723.156665,02b0,5,ff,7f,00,05,b6,R
1478195723.161537,0440,8,ff,00,00,00,ff,97,09,00,R
1478195723.166902,02b0,5,ff,7f,00,05,a7,R
1478195723.172381,0260,8,18,21,21,30,08,8f,71,27,R
1478195723.178395,0430,8,00,00,00,00,00,00,00,00,R
1478195723.183182,0440,8,ff,00,00,00,ff,96,09,00,R
1478195723.188583,0002,8,00,00,00,00,00,06,07,ec,R
1478195723.194046,02f4,8,0b,05,55,fe,e6,2d,b9,e2,T
1478195723.199293,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.204943,02b8,8,7d,2c,51,d6,bd,46,92,b2,T
1478195723.205825,036f,8,b1,2a,f4,53,f4,50,d8,bc,T
1478195723.206687,03c6,8,4c,3a,e0,88,cf,8c,9e,dd,T
1478195723.210556,043f,8,10,40,60,ff,7d,98,09,00,R
1478195723.215819,0740,8,14,20,42,c6,9a,0f,e8,13,T
1478195723.221273,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.226671,064a,8,5f,0f,6e,61,9f,28,b0,4b,T
1478195723.232183,0260,8,18,21,21,30,08,8f,71,05,R
1478195723.237503,07a9,8,c7,7c,f2,06,8b,68,6f,f6,T
1478195723.238419,0430,8,00,00,00,00,00,00,00,00,R
1478195723.238640,04b1,8,29,27,27,23,00,00,00,9a,R
1478195723.238889,01f1,8,08,00,00,00,00,00,00,00,R
1478195723.239129,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.243781,0260,8,18,21,21,30,08,8f,70,17,R
1478195723.249322,01aa,8,c6,06,26,38,ff,08,bf,c2,T
1478195723.255004,00f1,8,5c,88,e3,d9,78,71,1f,eb,T
1478195723.260076,0370,8,00,20,00,00,00,00,00,00,R
1478195723.265880,002c,8,fc,79,ee,a1,bb,71,5d,a4,T
1478195723.266748,0644,8,bc,0d,31,76,81,4c,8b,f8,T
1478195723.270994,07dd,8,28,71,0c,48,e3,6f,1a,0b,T
1478195723.271314,032f,8,5f,18,ce,3f,1e,c5,ee,a1,T
1478195723.271547,0316,8,05,21,44,0a,21,1e,00,6f,R
1478195723.271788,018f,8,fe,57,00,00,00,41,00,00,R
1478195723.272024,0260,8,18,21,21,30,08,8f,70,06,R
1478195723.272259,02a0,8,04,00,99,1d,97,02,bd,00,R
1478195723.272492,0329,8,40,b8,7f,14,11,20,00,14,R
1478195723.272727,03f8,8,1f,4a,d6,cf,ed,fc,3a,f5,T
1478195723.272974,04f0,8,00,00,00,80,00,67,d1,13,R
1478195723.273217,0545,8,d8,00,00,8a,00,00,00,00,R
1478195723.273431,07b4,8,ed,68,7a,c5,7c,32,6d,5c,T
1478195723.273739,06c2,8,d8,b7,42,c0,9d,97,16,48,T
1478195723.274292,0283,8,92,da,b7,72,4a,24,70,06,T
1478195723.275192,06a5,8,8f,23,55,1e,46,92,d1,5f,T
1478195723.276112,0467,8,3a,74,28,49,be,36,2e,fb,T
1478195723.276781,02b0,5,ff,7f,00,05,f2,R
1478195723.276995,04bd,8,9a,f3,25,c7,67,ef,57,e4,T
1478195723.277901,01d4,8,de,57,0d,b7,be,57,ec,3f,T
1478195723.278410,0430,8,00,00,00,00,00,00,00,00,R
1478195723.278640,04b1,8,29,27,27,23,00,00,00,9a,R
1478195723.280591,0130,8,0b,80,00,ff,13,80,00,64,R
1478195723.286090,00eb,8,cc,e6,f1,89,bc,05,66,e8,T
1478195723.291691,0316,8,05,21,44,0a,21,1e,00,6f,R
1478195723.296781,02b0,5,ff,7f,00,05,94,R
1478195723.302257,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195723.307892,05a0,8,2a,3c,b5,88,6c,14,72,f4,T
1478195723.313195,0726,8,44,a2,86,6d,5d,c3,e3,26,T
1478195723.318550,00a0,8,58,82,44,0a,00,1f,02,00,R
1478195723.324063,0690,8,00,00,00,00,a0,02,00,00,R
1478195723.329457,0130,8,0e,80,00,ff,28,80,05,91,R
1478195723.335310,0042,8,a3,93,d1,b4,0b,c1,5d,70,T
1478195723.340347,043f,8,10,40,60,ff,7d,9f,09,00,R
1478195723.340582,0130,8,11,80,00,ff,18,80,06,7b,R
1478195723.340862,0131,8,0e,80,00,00,1f,7f,06,f3,R
1478195723.341068,0140,8,00,00,00,00,0a,12,26,e0,R
1478195723.341311,0440,8,ff,00,00,00,ff,9f,09,00,R
1478195723.341538,0316,8,05,21,34,0a,21,1e,00,6f,R
1478195723.341780,018f,8,fe,57,00,00,00,41,00,00,R
1478195723.342016,0260,8,18,21,21,30,08,8f,6f,39,R
1478195723.342254,02a0,8,64,00,99,1d,97,02,bd,00,R
1478195723.342480,0329,8,86,b8,7f,14,11,20,00,14,R
1478195723.342696,050b,8,d0,33,b0,ae,a2,26,4e,95,T
1478195723.342947,0545,8,d8,57,00,8c,00,00,00,00,R
1478195723.343167,02da,8,a6,a1,53,5b,c4,8a,2f,82,T
1478195723.343486,0105,8,fc,60,5a,5e,94,0d,68,a9,T
1478195723.343790,0274,8,d8,bd,d2,77,97,09,aa,63,T
1478195723.344101,0432,8,45,3c,96,02,f8,6b,1d,e6,T
1478195723.344412,05e2,8,a1,00,03,21,59,e9,9a,2e,T
1478195723.344562,05f0,2,00,00,R
1478195723.344783,038a,8,12,11,0b,e2,14,d6,f5,6e,T
1478195723.345183,017d,8,05,a6,84,48,39,6d,17,41,T
1478195723.346061,0427,8,12,4d,d9,13,1b,59,b4,c9,T
1478195723.346817,02b0,5,ff,7f,00,05,49,R
1478195723.347032,04ed,8,06,21,b9,7f,06,3a,19,68,T
1478195723.347814,03dd,8,cb,92,46,0b,31,85,bb,62,T
1478195723.348381,0002,8,00,00,00,00,00,08,07,03,R
1478195723.348618,0153,8,00,21,10,ff,00,ff,00,00,R
1478195723.348833,056c,8,49,22,d9,79,2c,83,4e,e4,T
1478195723.349077,0350,8,05,20,14,68,78,00,00,21,R
1478195723.349332,02c0,8,15,00,00,00,00,00,00,00,R
1478195723.349570,0130,8,11,80,00,ff,0d,80,07,f7,R
1478195723.349808,0131,8,00,80,00,00,1a,7f,07,66,R
1478195723.350049,0140,8,00,00,00,00,0c,14,27,4d,R
1478195723.350307,0370,8,00,20,00,00,00,00,00,00,R
1478195723.350551,043f,8,10,40,60,ff,7d,a0,09,00,R
1478195723.350780,0440,8,ff,00,00,00,ff,a0,09,00,R
